IMDB ID,Title,Type of Media,Year,Country,Genre,Awards,Production Company,Rating,Metascore,IMDB Rating,# of Votes
tt4530422,Overlord,movie,2018,"USA, Canada","Action, Adventure, Horror, Mystery, Sci-Fi, War",N/A,Paramount Pictures,R,60,6.6,"67,775"
tt2557478,Pacific Rim: Uprising,movie,2018,"UK, China, Japan, USA","Action, Adventure, Sci-Fi",N/A,Universal Pictures,PG-13,44,5.6,"93,813"
tt3829266,The Predator,movie,2018,"Canada, USA","Action, Adventure, Sci-Fi, Thriller",N/A,20th Century Fox,R,48,5.4,"103,222"
tt7946422,Prospect,movie,2018,"Canada, USA","Drama, Sci-Fi, Thriller",1 nomination.,DUST,R,68,6.2,"12,786"
tt1677720,Ready Player One,movie,2018,"USA, India","Action, Adventure, Sci-Fi",N/A,Warner Bros. Pictures,PG-13,64,7.5,"319,003"
tt3778644,Solo: A Star Wars Story,movie,2018,USA,"Action, Adventure, Fantasy, Sci-Fi",N/A,Walt Disney Pictures,PG-13,62,6.9,"240,222"
tt4986098,The Titan,movie,2018,"UK, Spain, USA, Germany","Drama, Mystery, Romance, Sci-Fi, Thriller",N/A,Netflix,TV-MA,33,4.8,"25,043"
tt6499752,Upgrade,movie,2018,Australia,"Action, Horror, Sci-Fi, Thriller",N/A,Blumhouse Productions,R,67,7.5,"118,558"
tt1270797,Venom,movie,2018,"China, USA","Action, Sci-Fi, Thriller",N/A,Vis,PG-13,35,6.7,"310,378"
tt2935510,Ad Astra,movie,2019,"USA, China","Adventure, Drama, Mystery, Sci-Fi, Thriller",N/A,20th Century Fox,PG-13,80,7.0,"66,685"
tt0437086,Alita: Battle Angel,movie,2019,USA,"Action, Adventure, Sci-Fi, Thriller",N/A,20th Century Fox,PG-13,53,7.4,"169,629"
tt7589524,Aniara,movie,2018,"Sweden, Denmark","Drama, Sci-Fi",N/A,Magnet Releasing,R,61,6.3,"1,738"
tt4154796,Avengers: Endgame,movie,2019,USA,"Action, Adventure, Drama, Sci-Fi",N/A,Marvel Studios,PG-13,78,8.5,"589,503"
tt7752126,Brightburn,movie,2019,USA,"Drama, Horror, Mystery, Sci-Fi",N/A,Screen Gems,R,44,6.2,"50,885"
tt4154664,Captain Marvel,movie,2019,"USA, Australia","Action, Adventure, Sci-Fi",N/A,Marvel Studios,PG-13,64,7.0,"368,679"
tt5968394,Captive State,movie,2019,USA,"Drama, Sci-Fi, Thriller",N/A,Focus Features,PG-13,54,6.1,"39,985"
tt6660238,Crazy Alien,movie,2019,China,"Comedy, Sci-Fi",N/A,Dirty Monkey Films Group,N/A,N/A,5.8,801
tt6565702,Dark Phoenix,movie,2019,"USA, Canada","Action, Adventure, Sci-Fi",N/A,20th Century Fox,PG-13,43,5.8,"107,062"
tt1025100,Gemini Man,movie,2019,"USA, China","Action, Drama, Sci-Fi, Thriller",N/A,Paramount Pictures,PG-13,38,5.7,"17,842"
tt3741700,Godzilla: King of the Monsters,movie,2019,"Japan, Canada, USA","Action, Adventure, Fantasy, Sci-Fi",N/A,Warner Bros. Pictures,PG-13,48,6.1,"96,160"
tt6292852,I Am Mother,movie,2019,Australia,"Drama, Horror, Sci-Fi, Thriller",N/A,Netflix,TV-14,64,6.8,"51,584"
tt8110640,In the Shadow of the Moon,movie,2019,USA,"Crime, Mystery, Sci-Fi, Thriller",N/A,ThinkFilm,TV-MA,48,6.2,"21,232"
tt3256226,IO,movie,2019,USA,"Adventure, Drama, Romance, Sci-Fi",N/A,N/A,TV-14,40,4.7,"26,516"
tt3038708,Iron Sky: The Coming Race,movie,2019,"Finland, Germany, Belgium","Action, Adventure, Comedy, Sci-Fi",N/A,Vertical Entertainment,N/A,N/A,5.0,"4,855"
tt2283336,Men in Black: International,movie,2019,USA,"Action, Adventure, Comedy, Sci-Fi",N/A,Columbia Pictures,PG-13,38,5.6,"70,333"
tt5897108,Project Ghazi,movie,2017,Pakistan,"Action, Sci-Fi, Thriller",N/A,N/A,N/A,N/A,6.2,265
tt4154916,Replicas,movie,2018,"UK, China, Puerto Rico, USA","Drama, Sci-Fi, Thriller",N/A,Entertainment Studios Motion Pictures,PG-13,19,5.5,"23,201"
tt6628322,Shanghai Fortress,movie,2019,China,"Sci-Fi, War",N/A,N/A,N/A,N/A,4.2,"1,237"
tt0091949,Short Circuit,movie,1986,USA,"Comedy, Family, Sci-Fi",1 win & 3 nominations.,Twentieth Century Fox Home Entertainment,PG,50,6.7,"53,154"
tt6450804,Terminator: Dark Fate,movie,2019,"USA, Spain, Hungary","Action, Adventure, Sci-Fi",N/A,Paramount Pictures,R,54,6.6,"20,086"
tt7605074,The Wandering Earth,movie,2019,China,"Action, Drama, Sci-Fi",N/A,Netflix,TV-MA,57,6.0,"21,468"
tt5574166,Code 8,movie,2016,"USA, Canada","Short, Action, Crime, Sci-Fi",N/A,N/A,N/A,N/A,7.9,"1,549"
tt2527338,Star Wars: The Rise of Skywalker,movie,2019,USA,"Action, Adventure, Fantasy, Sci-Fi",N/A,Walt Disney Pictures,N/A,N/A,N/A,N/A
tt4547948,The Three-Body Problem: I,movie,2017,China,"Mystery, Sci-Fi, Thriller",N/A,N/A,N/A,N/A,N/A,N/A
tt7375466,Warriors of Future,movie,2019,Hong Kong,Sci-Fi,N/A,N/A,N/A,N/A,N/A,N/A
